,Text,Raw tokens,Token length,Tokenized,NLTK ref sentiment,roberta_labeled
722,"I filled out an online affidavit request forms Giuliani sent out. I told him that Jeffrey Epstein is actually inhabiting Joe Biden's corpse, has been changing votes telepathically, that each Biden vote gives Epstein more power and that he must be stopped before it's too late. ","['I', 'filled', 'online', 'affidavit', 'request', 'forms', 'Giuliani', 'sent', '.', 'I', 'told', 'Jeffrey', 'Epstein', 'actually', 'inhabiting', 'Joe', 'Biden', ""'s"", 'corpse', ',', 'changing', 'votes', 'telepathically', ',', 'Biden', 'vote', 'gives', 'Epstein', 'power', 'must', 'stopped', ""'s"", 'late', '.']",34,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 2416, 1995, 1902, 1036, 2317, 1363, 1510, 1, 7, 213, 1632, 1633, 208, 4546, 12, 2, 5, 4547, 3, 4548, 29, 4549, 3, 2, 58, 1212, 1633, 150, 196, 975, 5, 4550, 1]",-0.6808,0.0
723,"Feeling Spurned by Trump, U.N. Sees Redemption in Biden and Team website_name website_name ","['Feeling', 'Spurned', 'Trump', ',', 'U.N.', 'Sees', 'Redemption', 'Biden', 'Team', 'website_name', 'website_name']",11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2445, 2446, 10, 3, 2447, 2448, 2449, 2, 983, 6, 6]",0.128,2.0
724,"And so it continues...China's new puppet (Biden) gets in line with CCP officials. The saddest part is that unlike the Russia Collusion debacle, this is proven. Top intelligence official says China targeting incoming Biden administration website_name ","['And', 'continues', '...', 'China', ""'s"", 'new', 'puppet', '(', 'Biden', ')', 'gets', 'line', 'CCP', 'officials', '.', 'The', 'saddest', 'part', 'unlike', 'Russia', 'Collusion', 'debacle', ',', 'proven', '.', 'Top', 'intelligence', 'official', 'says', 'China', 'targeting', 'incoming', 'Biden', 'administration', 'website_name']",35,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 986, 17, 91, 5, 103, 715, 71, 2, 62, 164, 814, 4551, 775, 1, 14, 4552, 257, 1072, 893, 4553, 4554, 3, 628, 1, 1634, 564, 636, 44, 91, 1375, 368, 2, 47, 6]",-0.0258,0.0
725,"You say Landslidin' Biden I say ""won by 50k votes when 160 million votes were cast"" ","['You', 'say', 'Landslidin', ""'"", 'Biden', 'I', 'say', '``', '50k', 'votes', '160', 'million', 'votes', 'cast', ""''""]",15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 63, 4555, 41, 2, 7, 63, 26, 4556, 29, 4557, 121, 29, 707, 25]",0.5719,2.0
726,"I'm a sore loser when that jerk Obama was more interested in his rally than saving 4 men Benghazi. This Biden been fooling with the Chinese. What do u want me to say to you Happy Trails too you. Going to let in 11,000,000 foreigners. Hope you can AFFORD THEM ","['I', ""'m"", 'sore', 'loser', 'jerk', 'Obama', 'interested', 'rally', 'saving', '4', 'men', 'Benghazi', '.', 'This', 'Biden', 'fooling', 'Chinese', '.', 'What', 'u', 'want', 'say', 'Happy', 'Trails', '.', 'Going', 'let', '11,000,000', 'foreigners', '.', 'Hope', 'AFFORD', 'THEM']",33,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 67, 2450, 473, 4558, 87, 2092, 940, 1626, 187, 808, 4559, 1, 80, 2, 4560, 413, 1, 78, 562, 66, 63, 1115, 4561, 1, 1404, 227, 4562, 4563, 1, 1635, 4564, 2451]",-0.0276,0.0
727,Let me explain to you how this ends. With Joe Biden as President. website_name ,"['Let', 'explain', 'ends', '.', 'With', 'Joe', 'Biden', 'President', '.', 'website_name']",10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 316, 507, 891, 1, 342, 12, 2, 15, 1, 6]",0.0,2.0
728,"President Biden will be normal, sane, and a little boring, in other words wonderful. ","['President', 'Biden', 'normal', ',', 'sane', ',', 'little', 'boring', ',', 'words', 'wonderful', '.']",12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 2, 1561, 3, 1636, 3, 461, 971, 3, 957, 1565, 1]",0.4005,1.0
729,Sky is still blue. Water is still wet. That is not evidence. Read the court transcripts and rulings. 40 judges and counting have ruled against him. Joe Biden will be President. There is no massive fraud or cheating- aside from the few Republicans who have been charged. ,"['Sky', 'still', 'blue', '.', 'Water', 'still', 'wet', '.', 'That', 'evidence', '.', 'Read', 'court', 'transcripts', 'rulings', '.', '40', 'judges', 'counting', 'ruled', '.', 'Joe', 'Biden', 'President', '.', 'There', 'massive', 'fraud', 'cheating-', 'aside', 'Republicans', 'charged', '.']",33,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4565, 65, 1236, 1, 4566, 65, 4567, 1, 59, 117, 1, 1464, 375, 4568, 4569, 1, 1279, 1637, 464, 4570, 1, 12, 2, 15, 1, 144, 662, 50, 4571, 1109, 201, 4572, 1]",-0.886,2.0
730,I admit I don't know the details of this case so I have no comment. But I haven't heard outrage about the total lack of voter fraud evidence put forth by POTUS or acceptance as Biden as President elect. What a slap in the face of all American voters! ,"['I', 'admit', 'I', ""n't"", 'know', 'details', 'case', 'I', 'comment', '.', 'But', 'I', ""n't"", 'heard', 'outrage', 'total', 'lack', 'voter', 'fraud', 'evidence', 'put', 'forth', 'POTUS', 'acceptance', 'Biden', 'President', 'elect', '.', 'What', 'slap', 'face', 'American', 'voters', '!']",34,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1182, 7, 9, 31, 4573, 527, 7, 1237, 1, 88, 7, 9, 582, 4574, 1052, 787, 207, 50, 117, 176, 4575, 318, 4576, 2, 15, 195, 1, 78, 4577, 352, 147, 165, 4]",-0.0844,0.0
731,Joe Biden won Georgia again his 31st straight day of winning website_name (via ,"['Joe', 'Biden', 'Georgia', '31st', 'straight', 'day', 'winning', 'website_name', '(', 'via']",10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 2, 118, 4578, 987, 128, 777, 6, 71, 56]",0.8402,1.0
732,"Just know that Biden will receive ZERO support from Progressives in any future elections. Since the election that WE HELPED HIM WIN, he's done nothing but give us the finger. WE. ARE. DONE. ","['Just', 'know', 'Biden', 'receive', 'ZERO', 'support', 'Progressives', 'future', 'elections', '.', 'Since', 'election', 'WE', 'HELPED', 'HIM', 'WIN', ',', ""'s"", 'done', 'nothing', 'give', 'us', 'finger', '.', 'WE', '.', 'ARE', '.', 'DONE', '.']",30,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 31, 2, 4579, 2452, 190, 2453, 309, 312, 1, 1228, 19, 817, 4580, 4581, 1144, 3, 5, 225, 109, 135, 90, 1418, 1, 817, 1, 979, 1, 2263, 1]",0.5598,0.0
733,David Perdue appears to tacitly acknowledge Biden's victory in video call with Republican group website_name ,"['David', 'Perdue', 'appears', 'tacitly', 'acknowledge', 'Biden', ""'s"", 'victory', 'video', 'call', 'Republican', 'group', 'website_name']",13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1235, 791, 4582, 4583, 909, 2, 5, 273, 206, 97, 184, 1012, 6]",0.0,2.0
734,Truth 👇 Exactly what GOP/tRump have planned for months shld Biden win UnAmerican traitors ,"['Truth', '👇', 'Exactly', 'GOP/tRump', 'planned', 'months', 'shld', 'Biden', 'win', 'UnAmerican', 'traitors']",11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 999, 478, 962, 4584, 4585, 400, 4586, 2, 64, 4587, 1638]",0.7269,0.0
735,I hope Biden has tons of bodyguards watchful of those violent Trump appointees. ,"['I', 'hope', 'Biden', 'tons', 'bodyguards', 'watchful', 'violent', 'Trump', 'appointees', '.']",10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 131, 2, 1999, 4588, 4589, 4590, 10, 2357, 1]",-0.25,0.0
736,Where's rhe Biden crash? ,"['Where', ""'s"", 'rhe', 'Biden', 'crash', '?']",6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 853, 5, 4591, 2, 226, 8]",-0.4019,2.0
737,"Immigration and the environment, really? How about jobs you effing moron! What Biden Can Do Quickly Once He Takes Office website_name ","['Immigration', 'environment', ',', 'really', '?', 'How', 'jobs', 'effing', 'moron', '!', 'What', 'Biden', 'Can', 'Do', 'Quickly', 'Once', 'He', 'Takes', 'Office', 'website_name']",20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4592, 4593, 3, 132, 8, 99, 343, 4594, 541, 4, 78, 2, 249, 123, 4595, 1294, 27, 2454, 1096, 6]",-0.5838,0.0
738,There is no need for fauci or biden. POTUS has this covered. ,"['There', 'need', 'fauci', 'biden', '.', 'POTUS', 'covered', '.']",8,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 144, 85, 4596, 46, 1, 318, 2455, 1]",-0.296,2.0
739,"MSNBC's Jason Johnson Hits Biden: If He Thinks McConnell Will Work With Him on Covid Relief, He ‘Hasn't Learned Anything in the Last 12 Years' website_name #SmartNews TRUE. ","['MSNBC', ""'s"", 'Jason', 'Johnson', 'Hits', 'Biden', ':', 'If', 'He', 'Thinks', 'McConnell', 'Will', 'Work', 'With', 'Him', 'Covid', 'Relief', ',', 'He', '‘', 'Has', ""n't"", 'Learned', 'Anything', 'Last', '12', 'Years', ""'"", 'website_name', '#', 'SmartNews', 'TRUE', '.']",33,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2456, 5, 4597, 4598, 2457, 2, 13, 54, 27, 4599, 197, 242, 4600, 342, 1238, 307, 1239, 3, 27, 177, 472, 9, 4601, 1002, 4602, 1200, 4603, 41, 6, 11, 1580, 4604, 1]",0.7672,2.0
740,Thanks to President Joe Biden.🇺🇸 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 ,"['Thanks', 'President', 'Joe', 'Biden.🇺🇸', '🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸']",5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 189, 15, 12, 4605, 4606]",0.4404,1.0
741,"Ignore these Haters..Biden Only won 300 Counties out of 3000 Yet he Over Performed in 5 Places Pennsylvania, Detroit,Philly, Atlanta and Milwaukee..They decide the Election pretty much in thr States..Yes a Video of Suitcases of Hidden Ballots came out. ","['Ignore', 'Haters', '..', 'Biden', 'Only', '300', 'Counties', '3000', 'Yet', 'Over', 'Performed', '5', 'Places', 'Pennsylvania', ',', 'Detroit', ',', 'Philly', ',', 'Atlanta', 'Milwaukee', '..', 'They', 'decide', 'Election', 'pretty', 'much', 'thr', 'States', '..', 'Yes', 'Video', 'Suitcases', 'Hidden', 'Ballots', 'came', '.']",37,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4607, 4608, 102, 2, 483, 1639, 2458, 2459, 1381, 446, 4609, 374, 2460, 807, 3, 2429, 3, 2364, 3, 4610, 4611, 102, 73, 2120, 175, 424, 95, 4612, 685, 102, 156, 1130, 1640, 2461, 458, 465, 1]",0.6597,2.0
742,I'm remembering this one house I delivered a pizza to and I dont like it. They had a Biden/Harris sign on their front lawn so I was automatically put off. Who likes any politician THAT much. But at least it wasnt a trump sign... ,"['I', ""'m"", 'remembering', 'one', 'house', 'I', 'delivered', 'pizza', 'I', 'dont', 'like', '.', 'They', 'Biden/Harris', 'sign', 'front', 'lawn', 'I', 'automatically', 'put', '.', 'Who', 'likes', 'politician', 'THAT', 'much', '.', 'But', 'least', 'wasnt', 'trump', 'sign', '...']",33,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 67, 4613, 49, 360, 7, 4614, 4615, 7, 969, 21, 1, 73, 163, 505, 867, 4616, 7, 2125, 176, 1, 299, 696, 1240, 445, 95, 1, 88, 521, 2053, 101, 505, 17]",0.0887,0.0
743,Pentagon blocks visits to military spy agencies by Biden transition team website_name ,"['Pentagon', 'blocks', 'visits', 'military', 'spy', 'agencies', 'Biden', 'transition', 'team', 'website_name']",10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 518, 771, 772, 519, 657, 682, 2, 262, 75, 6]",-0.2263,2.0
744,"Lmao ok. Go wait for your next q drop to guide you on how to best get on your knees for dear leader. Please keep donating money to his grift fund. Wait for the storm and the kraken. Im sure itl be any day now. Youre not a fool, its just the world around u! Best of luck. Biden won ","['Lmao', 'ok.', 'Go', 'wait', 'next', 'q', 'drop', 'guide', 'best', 'get', 'knees', 'dear', 'leader', '.', 'Please', 'keep', 'donating', 'money', 'grift', 'fund', '.', 'Wait', 'storm', 'kraken', '.', 'Im', 'sure', 'itl', 'day', '.', 'Youre', 'fool', ',', 'world', 'around', 'u', '!', 'Best', 'luck', '.', 'Biden']",41,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 4617, 2462, 442, 223, 155, 4618, 1037, 4619, 283, 36, 4620, 1241, 278, 1, 409, 182, 4621, 116, 4622, 1349, 1, 4623, 4624, 4625, 1, 956, 127, 4626, 128, 1, 4627, 961, 3, 188, 392, 562, 4, 2370, 788, 1, 2]",0.9818,1.0
745,It would be really nice to get a check before Christmas With the cost of food and gas there isn't much left for Holiday Cheer! We are all hopefully #Biden will be very helpful after the new year! But help now would be great!!! ,"['It', 'would', 'really', 'nice', 'get', 'check', 'Christmas', 'With', 'cost', 'food', 'gas', ""n't"", 'much', 'left', 'Holiday', 'Cheer', '!', 'We', 'hopefully', '#', 'Biden', 'helpful', 'new', 'year', '!', 'But', 'help', 'would', 'great', '!', '!', '!']",32,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 16, 132, 1073, 36, 890, 866, 342, 1509, 1342, 2029, 9, 95, 258, 4628, 4629, 4, 45, 908, 11, 2, 4630, 103, 233, 4, 88, 169, 16, 290, 4, 4, 4]",0.9602,1.0
746,There won't be a Biden presidency. But I realize you've got to talk about something you won't get in trouble over. What's ten times more interesting is everything involved contesting the election. ,"['There', 'wo', ""n't"", 'Biden', 'presidency', '.', 'But', 'I', 'realize', ""'ve"", 'got', 'talk', 'something', 'wo', ""n't"", 'get', 'trouble', '.', 'What', ""'s"", 'ten', 'times', 'interesting', 'everything', 'involved', 'contesting', 'election', '.']",28,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 144, 107, 9, 2, 256, 1, 88, 7, 784, 111, 70, 428, 202, 107, 9, 36, 1242, 1, 78, 5, 4631, 407, 2297, 293, 928, 4632, 19, 1]",0.7831,1.0
747,Jeffrey Zients is expected to be named Biden's coronavirus coordinator website_name ,"['Jeffrey', 'Zients', 'expected', 'named', 'Biden', ""'s"", 'coronavirus', 'coordinator', 'website_name']",9,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1632, 4633, 620, 1300, 2, 5, 263, 4634, 6]",0.0,2.0
748,Biden didn't cheat is like saying Jeffrey Epstein didn't kill himself it's a safe bet but you have to bet correct about where he cheated otherwise your argument could be labelled a conspiracy and derailing the entire message ,"['Biden', ""n't"", 'cheat', 'like', 'saying', 'Jeffrey', 'Epstein', ""n't"", 'kill', ""'s"", 'safe', 'bet', 'bet', 'correct', 'cheated', 'otherwise', 'argument', 'could', 'labelled', 'conspiracy', 'derailing', 'entire', 'message']",23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 1167, 21, 247, 1632, 1633, 9, 1038, 5, 790, 497, 497, 809, 303, 1641, 709, 60, 4635, 528, 4636, 680, 2377]",-0.8688,0.0
749,Excuse me but it's obvious the doc was already working for Biden for quite a long while. F is part of that “old boy” club in the Government. Those two go way way back. F is a government employee. He's not appointed. Why was this reported??? ,"['Excuse', ""'s"", 'obvious', 'doc', 'already', 'working', 'Biden', 'quite', 'long', '.', 'F', 'part', '“', 'old', 'boy', '”', 'club', 'Government', '.', 'Those', 'two', 'go', 'way', 'way', 'back', '.', 'F', 'government', 'employee', '.', 'He', ""'s"", 'appointed', '.', 'Why', 'reported', '?', '?', '?']",39,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4637, 5, 988, 2463, 120, 348, 2, 1217, 402, 1, 864, 257, 39, 260, 2443, 40, 4638, 1025, 1, 1045, 671, 119, 86, 86, 114, 1, 864, 366, 2464, 1, 27, 5, 803, 1, 237, 861, 8, 8, 8]",0.1754,0.0
750,Its time for Biden to confess his extortion of Ukraine. ,"['Its', 'time', 'Biden', 'confess', 'extortion', 'Ukraine', '.']",7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1102, 82, 2, 4639, 4640, 1243, 1]",0.0,0.0
751,"Biden won nothing. Voting Machines are designed to rig elections. Ever since their instigation, decades ago, ALL elections have been rigged, be they Primary Elections or General Elections. Nelson Rockefeller began their use. The Democrats rigged the primaries against Bernie. ","['Biden', 'nothing', '.', 'Voting', 'Machines', 'designed', 'rig', 'elections', '.', 'Ever', 'since', 'instigation', ',', 'decades', 'ago', ',', 'ALL', 'elections', 'rigged', ',', 'Primary', 'Elections', 'General', 'Elections', '.', 'Nelson', 'Rockefeller', 'began', 'use', '.', 'The', 'Democrats', 'rigged', 'primaries', 'Bernie', '.']",36,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 109, 1, 2465, 4641, 4642, 1618, 312, 1, 951, 179, 4643, 3, 1642, 888, 3, 763, 312, 801, 3, 4644, 2466, 517, 2466, 1, 4645, 4646, 4647, 330, 1, 14, 152, 801, 1602, 222, 1]",-0.2023,0.0
752,"Re-watching the US President-Elect and Vice-President Elect first joint interview, and Biden cited his administration's pursuit of closer ties with the Pacific; so the move to loosen the region's relationship with China by both Australia and the USA is an avid geopolitical focus ","['Re-watching', 'US', 'President-Elect', 'Vice-President', 'Elect', 'first', 'joint', 'interview', ',', 'Biden', 'cited', 'administration', ""'s"", 'pursuit', 'closer', 'ties', 'Pacific', ';', 'move', 'loosen', 'region', ""'s"", 'relationship', 'China', 'Australia', 'USA', 'avid', 'geopolitical', 'focus']",29,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4648, 74, 295, 4649, 221, 38, 4650, 1439, 3, 2, 2393, 47, 5, 4651, 1809, 1285, 4652, 18, 417, 4653, 2467, 5, 1286, 91, 2468, 398, 4654, 4655, 970]",0.296,2.0
753,"Man, who could have seen this coming? If Biden is president in 2021 and you don't pay up, we aren't friends and I've lost all respect for you I would have paid you the day networks called it man. This is the equivalent to not paying up on a sports bet bc of the refs ","['Man', ',', 'could', 'seen', 'coming', '?', 'If', 'Biden', 'president', '2021', ""n't"", 'pay', ',', ""n't"", 'friends', 'I', ""'ve"", 'lost', 'respect', 'I', 'would', 'paid', 'day', 'networks', 'called', 'man', '.', 'This', 'equivalent', 'paying', 'sports', 'bet', 'bc', 'refs']",34,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1643, 3, 60, 487, 610, 8, 54, 2, 34, 379, 9, 439, 3, 9, 1393, 7, 111, 134, 565, 7, 16, 1644, 128, 2469, 479, 145, 1, 80, 2470, 2471, 2472, 497, 571, 4656]",-0.1174,0.0
754,"""China still needs the United States. This leverage should be exercised effectively."" offers 5 recommendations for the incoming Biden administration on how to confront the China challenge. website_name ","['``', 'China', 'still', 'needs', 'United', 'States', '.', 'This', 'leverage', 'exercised', 'effectively', '.', ""''"", 'offers', '5', 'recommendations', 'incoming', 'Biden', 'administration', 'confront', 'China', 'challenge', '.', 'website_name']",24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 91, 65, 171, 959, 685, 1, 80, 4657, 4658, 1795, 1, 25, 4659, 374, 2473, 368, 2, 47, 4660, 91, 916, 1, 6]",0.34,2.0
755,Thanks President elect Biden! ,"['Thanks', 'President', 'elect', 'Biden', '!']",5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 189, 15, 195, 2, 4]",0.4926,1.0
756,The Trumplican party is the party of death threats. Maybe Biden could increase the size of the FBI until we have enough agents to hunt down the evil doers and lock them away. ,"['The', 'Trumplican', 'party', 'party', 'death', 'threats', '.', 'Maybe', 'Biden', 'could', 'increase', 'size', 'FBI', 'enough', 'agents', 'hunt', 'evil', 'doers', 'lock', 'away', '.']",21,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 4661, 339, 339, 736, 2474, 1, 347, 2, 60, 4662, 1996, 612, 331, 2475, 4663, 937, 4664, 4665, 338, 1]",-0.6597,0.0
757,Only because you're out of here !! And you said it would crash if Biden was elected . You ate such a joke ,"['Only', ""'re"", '!', '!', 'And', 'said', 'would', 'crash', 'Biden', 'elected', '.', 'You', 'ate', 'joke']",14,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 483, 69, 4, 4, 53, 61, 16, 226, 2, 122, 1, 33, 4666, 804]",-0.2695,0.0
758,"the now clear evidence of fraud should be headline news WORLDWIDE, wow...its over for Biden ","['clear', 'evidence', 'fraud', 'headline', 'news', 'WORLDWIDE', ',', 'wow', '...', 'Biden']",10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 576, 117, 50, 1429, 126, 1430, 3, 1118, 17, 2]",-0.296,0.0
759,"WTF? ""Biden vaccine"" is trending...so who the fuck is politicizing this virus? ","['WTF', '?', '``', 'Biden', 'vaccine', ""''"", 'trending', '...', 'fuck', 'politicizing', 'virus', '?']",12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 883, 8, 26, 2, 100, 25, 2476, 17, 553, 4667, 388, 8]",-0.8553,0.0
760,China and Irán are chiming for Biden to win. ,"['China', 'Irán', 'chiming', 'Biden', 'win', '.']",6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 4668, 4669, 2, 64, 1]",0.5859,2.0
761,"LYING, CHEATING, BIDEN WILL NEVER BE MY PRESIDENT! ","['LYING', ',', 'CHEATING', ',', 'BIDEN', 'WILL', 'NEVER', 'BE', 'MY', 'PRESIDENT', '!']",11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 372, 3, 462, 3, 35, 411, 279, 412, 463, 157, 4]",-0.807,0.0
762,"BREAKING: Biden's national popular vote lead just surpassed 7 million (4.5%)... Biden 81,264,673 (51.3%) Trump 74,210,838 (46.9%) ","['BREAKING', ':', 'Biden', ""'s"", 'national', 'popular', 'vote', 'lead', 'surpassed', '7', 'million', '(', '4.5', '%', ')', '...', 'Biden', '81,264,673', '(', '51.3', '%', ')', 'Trump', '74,210,838', '(', '46.9', '%', ')']",28,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 585, 13, 2, 5, 922, 666, 58, 780, 2099, 359, 121, 71, 1148, 94, 62, 17, 2, 4670, 71, 4671, 94, 62, 10, 4672, 71, 4673, 94, 62]",0.4215,2.0
763,That's because Biden is president elect and your leaving. ,"['That', ""'s"", 'Biden', 'president', 'elect', 'leaving', '.']",7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 5, 2, 34, 195, 932, 1]",0.0,2.0
